feature_ID	n_tissues	tissue
ENSRNOG00000022863	3	COLON,LUNG,VENACV
ENSRNOG00000022893	3	COLON,HIPPOC,WAT-SC
ENSRNOG00000022980	3	ADRNL,BAT,COLON
ENSRNOG00000023150	3	ADRNL,SKM-GN,SKM-VL
ENSRNOG00000023162	3	HEART,KIDNEY,LIVER
ENSRNOG00000023202	3	ADRNL,BLOOD,SPLEEN
ENSRNOG00000023257	3	ADRNL,LUNG,SPLEEN
ENSRNOG00000023400	3	BAT,LIVER,OVARY
ENSRNOG00000023428	3	BAT,LUNG,WAT-SC
ENSRNOG00000023455	3	ADRNL,BAT,WAT-SC
ENSRNOG00000023463	3	BAT,HEART,LIVER
ENSRNOG00000023493	3	COLON,SMLINT,WAT-SC
ENSRNOG00000023520	3	ADRNL,BAT,SKM-VL
ENSRNOG00000023614	3	ADRNL,BAT,SMLINT
ENSRNOG00000023640	3	COLON,KIDNEY,WAT-SC
ENSRNOG00000023657	3	ADRNL,COLON,OVARY
ENSRNOG00000023661	3	ADRNL,COLON,WAT-SC
ENSRNOG00000023708	3	ADRNL,BAT,LUNG
ENSRNOG00000024036	3	ADRNL,BAT,HIPPOC
ENSRNOG00000024101	3	ADRNL,SKM-GN,SKM-VL
ENSRNOG00000024115	3	ADRNL,HEART,LUNG
ENSRNOG00000024278	3	ADRNL,BLOOD,COLON
ENSRNOG00000024382	3	ADRNL,BAT,LUNG
ENSRNOG00000024428	3	ADRNL,COLON,LUNG
ENSRNOG00000024445	3	ADRNL,COLON,SPLEEN
ENSRNOG00000024452	3	COLON,SPLEEN,WAT-SC
ENSRNOG00000024568	3	ADRNL,BAT,COLON
ENSRNOG00000024603	3	BAT,BLOOD,HEART
ENSRNOG00000024671	3	BLOOD,COLON,SPLEEN
ENSRNOG00000024705	3	ADRNL,LIVER,SPLEEN
ENSRNOG00000024729	3	ADRNL,SPLEEN,WAT-SC
ENSRNOG00000025000	3	ADRNL,BAT,BLOOD
ENSRNOG00000025001	3	ADRNL,BAT,WAT-SC
ENSRNOG00000025053	3	COLON,SPLEEN,WAT-SC
ENSRNOG00000025076	3	ADRNL,HEART,SPLEEN
ENSRNOG00000025094	3	BAT,LUNG,SMLINT
ENSRNOG00000025383	3	ADRNL,BAT,HEART
ENSRNOG00000025481	3	BLOOD,COLON,WAT-SC
ENSRNOG00000025539	3	ADRNL,SKM-VL,SPLEEN
ENSRNOG00000025570	3	ADRNL,BAT,COLON
ENSRNOG00000025580	3	BLOOD,COLON,SPLEEN
ENSRNOG00000025624	3	ADRNL,CORTEX,HEART
ENSRNOG00000025832	3	BAT,BLOOD,SPLEEN
ENSRNOG00000025868	3	HEART,OVARY,SKM-GN
ENSRNOG00000025910	3	ADRNL,COLON,HEART
ENSRNOG00000025925	3	BLOOD,SPLEEN,WAT-SC
ENSRNOG00000026415	3	ADRNL,COLON,WAT-SC
ENSRNOG00000026432	3	ADRNL,BAT,HIPPOC
ENSRNOG00000026435	3	COLON,SMLINT,SPLEEN
ENSRNOG00000026679	3	ADRNL,COLON,VENACV
ENSRNOG00000026702	3	BAT,LUNG,WAT-SC
ENSRNOG00000026842	3	ADRNL,LUNG,SKM-VL
ENSRNOG00000026941	3	HEART,SMLINT,WAT-SC
ENSRNOG00000026953	3	ADRNL,SKM-GN,SKM-VL
ENSRNOG00000026965	3	ADRNL,BLOOD,HEART
ENSRNOG00000027008	3	ADRNL,BAT,WAT-SC
ENSRNOG00000027089	3	BLOOD,SKM-VL,SPLEEN
ENSRNOG00000027098	3	ADRNL,BAT,SKM-VL
ENSRNOG00000027151	3	ADRNL,BAT,COLON
ENSRNOG00000027152	3	COLON,KIDNEY,SPLEEN
ENSRNOG00000027193	3	ADRNL,BAT,COLON
ENSRNOG00000027264	3	ADRNL,COLON,HIPPOC
ENSRNOG00000027300	3	ADRNL,BAT,OVARY
ENSRNOG00000027368	3	ADRNL,LIVER,SKM-GN
ENSRNOG00000027466	3	ADRNL,BAT,WAT-SC
ENSRNOG00000027623	3	BAT,BLOOD,HEART
ENSRNOG00000027730	3	ADRNL,SKM-VL,WAT-SC
ENSRNOG00000027773	3	ADRNL,LUNG,OVARY
ENSRNOG00000027864	3	ADRNL,COLON,SPLEEN
ENSRNOG00000027880	3	ADRNL,HEART,SPLEEN
ENSRNOG00000027894	3	BAT,BLOOD,SKM-VL
ENSRNOG00000028017	3	ADRNL,SKM-GN,SKM-VL
ENSRNOG00000028047	3	ADRNL,BAT,SKM-GN
ENSRNOG00000028090	3	ADRNL,LUNG,SPLEEN
ENSRNOG00000028238	3	BLOOD,SKM-GN,SKM-VL
ENSRNOG00000028344	3	ADRNL,HEART,VENACV
ENSRNOG00000028523	3	ADRNL,BLOOD,COLON
ENSRNOG00000028616	3	ADRNL,COLON,HEART
ENSRNOG00000028650	3	ADRNL,BLOOD,LIVER
ENSRNOG00000028711	3	ADRNL,BAT,COLON
ENSRNOG00000028845	3	ADRNL,COLON,WAT-SC
ENSRNOG00000028891	3	ADRNL,COLON,WAT-SC
ENSRNOG00000028910	3	LUNG,SKM-GN,SKM-VL
ENSRNOG00000028930	3	ADRNL,BAT,COLON
ENSRNOG00000029079	3	COLON,LUNG,SKM-GN
ENSRNOG00000029191	3	BAT,LUNG,WAT-SC
ENSRNOG00000029209	3	HEART,OVARY,SKM-GN
ENSRNOG00000029212	3	ADRNL,SPLEEN,WAT-SC
ENSRNOG00000029242	3	BAT,COLON,WAT-SC
ENSRNOG00000029308	3	COLON,SMLINT,SPLEEN
ENSRNOG00000029465	3	ADRNL,SKM-GN,SKM-VL
ENSRNOG00000029572	3	BAT,BLOOD,WAT-SC
ENSRNOG00000029784	3	ADRNL,BAT,LUNG
ENSRNOG00000029871	3	ADRNL,SKM-GN,SKM-VL
ENSRNOG00000029938	3	ADRNL,SKM-GN,SPLEEN
ENSRNOG00000029939	3	ADRNL,BLOOD,COLON
ENSRNOG00000030246	3	ADRNL,SMLINT,WAT-SC
ENSRNOG00000030285	3	LIVER,OVARY,WAT-SC
ENSRNOG00000030355	3	ADRNL,OVARY,SKM-GN
ENSRNOG00000030391	3	ADRNL,BAT,OVARY
ENSRNOG00000030445	3	ADRNL,BLOOD,OVARY
ENSRNOG00000030467	3	BLOOD,COLON,SPLEEN
ENSRNOG00000030633	3	ADRNL,SMLINT,WAT-SC
ENSRNOG00000030930	3	BAT,LUNG,WAT-SC
ENSRNOG00000030954	3	ADRNL,LUNG,SPLEEN
ENSRNOG00000030963	3	ADRNL,BLOOD,KIDNEY
ENSRNOG00000031058	3	BAT,COLON,SMLINT
ENSRNOG00000031138	3	ADRNL,BAT,BLOOD
ENSRNOG00000031167	3	COLON,OVARY,SMLINT
ENSRNOG00000031269	3	BAT,HEART,LUNG
ENSRNOG00000031367	3	ADRNL,HIPPOC,WAT-SC
ENSRNOG00000031475	3	ADRNL,LUNG,OVARY
ENSRNOG00000031662	3	ADRNL,OVARY,SMLINT
ENSRNOG00000031665	3	BAT,COLON,KIDNEY
ENSRNOG00000031716	3	ADRNL,SKM-VL,WAT-SC
ENSRNOG00000031782	3	COLON,LUNG,OVARY
ENSRNOG00000031890	3	HEART,SKM-GN,WAT-SC
ENSRNOG00000031930	3	ADRNL,BAT,LUNG
ENSRNOG00000032042	3	ADRNL,LUNG,WAT-SC
ENSRNOG00000032048	3	ADRNL,SKM-GN,WAT-SC
ENSRNOG00000032240	3	BAT,HEART,OVARY
ENSRNOG00000032247	3	ADRNL,SPLEEN,WAT-SC
ENSRNOG00000032289	3	OVARY,SKM-GN,SPLEEN
ENSRNOG00000032401	3	ADRNL,BLOOD,SPLEEN
ENSRNOG00000032472	3	ADRNL,COLON,OVARY
ENSRNOG00000032487	3	ADRNL,BAT,LIVER
ENSRNOG00000032656	3	ADRNL,COLON,WAT-SC
ENSRNOG00000032788	3	HEART,SKM-GN,SMLINT
ENSRNOG00000032902	3	ADRNL,BAT,SPLEEN
ENSRNOG00000032942	3	ADRNL,COLON,WAT-SC
ENSRNOG00000032970	3	ADRNL,SPLEEN,WAT-SC
ENSRNOG00000032989	3	ADRNL,COLON,LUNG
ENSRNOG00000033090	3	COLON,LUNG,WAT-SC
ENSRNOG00000033100	3	BLOOD,COLON,WAT-SC
ENSRNOG00000033101	3	ADRNL,COLON,OVARY
ENSRNOG00000033110	3	ADRNL,HEART,WAT-SC
ENSRNOG00000033169	3	ADRNL,BLOOD,COLON
ENSRNOG00000033217	3	ADRNL,SKM-VL,WAT-SC
ENSRNOG00000033299	3	ADRNL,BAT,SKM-VL
ENSRNOG00000033608	3	LIVER,LUNG,WAT-SC
ENSRNOG00000033824	3	ADRNL,BAT,WAT-SC
ENSRNOG00000033893	3	ADRNL,HEART,LUNG
ENSRNOG00000034071	3	BLOOD,COLON,SPLEEN
ENSRNOG00000034139	3	ADRNL,LIVER,WAT-SC
ENSRNOG00000034180	3	BLOOD,CORTEX,HEART
ENSRNOG00000034198	3	ADRNL,SKM-GN,SPLEEN
ENSRNOG00000034254	3	BAT,HEART,LUNG
ENSRNOG00000036592	3	ADRNL,KIDNEY,SMLINT
ENSRNOG00000036674	3	ADRNL,BAT,WAT-SC
ENSRNOG00000036676	3	ADRNL,BLOOD,COLON
ENSRNOG00000036678	3	ADRNL,COLON,WAT-SC
ENSRNOG00000036703	3	BAT,BLOOD,LUNG
ENSRNOG00000036827	3	ADRNL,HIPPOC,SKM-VL
ENSRNOG00000036918	3	ADRNL,BAT,BLOOD
ENSRNOG00000036934	3	ADRNL,LUNG,OVARY
ENSRNOG00000037149	3	COLON,SMLINT,WAT-SC
ENSRNOG00000037331	3	BAT,LUNG,OVARY
ENSRNOG00000037580	3	ADRNL,BAT,BLOOD
ENSRNOG00000037638	3	ADRNL,BAT,COLON
ENSRNOG00000037768	3	ADRNL,BLOOD,WAT-SC
ENSRNOG00000037853	3	BAT,LIVER,SMLINT
ENSRNOG00000038197	3	ADRNL,BLOOD,WAT-SC
ENSRNOG00000038366	3	ADRNL,HEART,SMLINT
ENSRNOG00000038574	3	ADRNL,COLON,KIDNEY
ENSRNOG00000038686	3	BAT,COLON,HEART
ENSRNOG00000038761	3	ADRNL,COLON,WAT-SC
ENSRNOG00000039048	3	BAT,COLON,OVARY
ENSRNOG00000039278	3	ADRNL,BLOOD,SKM-VL
ENSRNOG00000039496	3	ADRNL,BAT,COLON
ENSRNOG00000039560	3	ADRNL,LUNG,WAT-SC
ENSRNOG00000039562	3	BLOOD,HEART,SKM-VL
ENSRNOG00000039754	3	ADRNL,BAT,LUNG
ENSRNOG00000039858	3	BLOOD,COLON,WAT-SC
ENSRNOG00000039876	3	COLON,HEART,OVARY
ENSRNOG00000039980	3	ADRNL,COLON,HEART
ENSRNOG00000042029	3	ADRNL,CORTEX,SMLINT
ENSRNOG00000042237	3	ADRNL,BAT,COLON
ENSRNOG00000042496	3	ADRNL,COLON,LIVER
ENSRNOG00000042503	3	ADRNL,BAT,COLON
ENSRNOG00000042668	3	ADRNL,HEART,SKM-VL
ENSRNOG00000042740	3	ADRNL,BAT,SKM-GN
ENSRNOG00000043094	3	ADRNL,SKM-VL,SMLINT
ENSRNOG00000043167	3	ADRNL,SMLINT,SPLEEN
ENSRNOG00000043192	3	ADRNL,OVARY,SKM-VL
ENSRNOG00000043201	3	ADRNL,COLON,SKM-VL
ENSRNOG00000043233	3	ADRNL,COLON,SMLINT
ENSRNOG00000043348	3	BLOOD,HEART,SKM-GN
ENSRNOG00000043451	3	BAT,OVARY,WAT-SC
ENSRNOG00000043503	3	ADRNL,BLOOD,COLON
ENSRNOG00000045649	3	BAT,LUNG,SKM-GN
ENSRNOG00000045665	3	HEART,SKM-GN,SPLEEN
ENSRNOG00000045683	3	ADRNL,BAT,WAT-SC
ENSRNOG00000045821	3	ADRNL,HEART,SKM-GN
ENSRNOG00000045829	3	COLON,SPLEEN,WAT-SC
ENSRNOG00000046196	3	ADRNL,BAT,WAT-SC
ENSRNOG00000046258	3	ADRNL,SPLEEN,WAT-SC
ENSRNOG00000046261	3	ADRNL,BAT,LUNG
ENSRNOG00000046309	3	ADRNL,SMLINT,WAT-SC
ENSRNOG00000046345	3	ADRNL,COLON,LUNG
ENSRNOG00000046449	3	ADRNL,BLOOD,HIPPOC
ENSRNOG00000046452	3	ADRNL,COLON,SMLINT
ENSRNOG00000046607	3	OVARY,SKM-GN,SKM-VL
ENSRNOG00000046667	3	ADRNL,CORTEX,WAT-SC
ENSRNOG00000046741	3	COLON,OVARY,SPLEEN
ENSRNOG00000046968	3	CORTEX,LUNG,SPLEEN
ENSRNOG00000047158	3	ADRNL,BLOOD,COLON
ENSRNOG00000047314	3	BLOOD,LUNG,WAT-SC
ENSRNOG00000047321	3	BLOOD,HEART,SKM-GN
ENSRNOG00000047356	3	BAT,OVARY,SKM-VL
ENSRNOG00000047513	3	BLOOD,COLON,SPLEEN
ENSRNOG00000047573	3	COLON,OVARY,SMLINT
ENSRNOG00000047625	3	BLOOD,COLON,SPLEEN
ENSRNOG00000047653	3	ADRNL,COLON,HEART
ENSRNOG00000047714	3	COLON,LIVER,SPLEEN
ENSRNOG00000047860	3	ADRNL,BAT,HEART
ENSRNOG00000048043	3	ADRNL,COLON,SPLEEN
ENSRNOG00000048161	3	BAT,OVARY,WAT-SC
ENSRNOG00000048222	3	ADRNL,BAT,WAT-SC
ENSRNOG00000048237	3	ADRNL,OVARY,SKM-VL
ENSRNOG00000048275	3	BLOOD,SPLEEN,WAT-SC
ENSRNOG00000048924	3	ADRNL,LUNG,WAT-SC
ENSRNOG00000048949	3	ADRNL,BAT,WAT-SC
ENSRNOG00000048981	3	BAT,BLOOD,LIVER
ENSRNOG00000049115	3	BAT,LUNG,WAT-SC
ENSRNOG00000049121	3	ADRNL,BLOOD,COLON
ENSRNOG00000049289	3	ADRNL,SMLINT,WAT-SC
ENSRNOG00000049437	3	ADRNL,HEART,OVARY
ENSRNOG00000049768	3	ADRNL,COLON,OVARY
ENSRNOG00000049771	3	ADRNL,BAT,OVARY
ENSRNOG00000049949	3	ADRNL,BAT,HIPPOC
ENSRNOG00000050024	3	SKM-VL,SMLINT,SPLEEN
ENSRNOG00000050044	3	ADRNL,BLOOD,SMLINT
ENSRNOG00000050123	3	ADRNL,BAT,OVARY
ENSRNOG00000050190	3	BAT,HEART,SPLEEN
ENSRNOG00000050220	3	COLON,LUNG,WAT-SC
ENSRNOG00000050258	3	BLOOD,COLON,WAT-SC
ENSRNOG00000050277	3	SKM-GN,SKM-VL,SPLEEN
ENSRNOG00000050348	3	ADRNL,BAT,WAT-SC
ENSRNOG00000050404	3	ADRNL,BAT,SKM-VL
ENSRNOG00000050437	3	BLOOD,COLON,LUNG
ENSRNOG00000050469	3	ADRNL,BLOOD,WAT-SC
ENSRNOG00000050500	3	ADRNL,COLON,VENACV
ENSRNOG00000050509	3	ADRNL,BAT,OVARY
ENSRNOG00000050510	3	BAT,BLOOD,COLON
ENSRNOG00000050655	3	ADRNL,SKM-VL,SMLINT
ENSRNOG00000050805	3	HEART,SKM-GN,SKM-VL
ENSRNOG00000050834	3	BLOOD,OVARY,SPLEEN
ENSRNOG00000050843	3	ADRNL,BAT,KIDNEY
ENSRNOG00000051170	3	BLOOD,COLON,SPLEEN
ENSRNOG00000051235	3	BAT,LUNG,SPLEEN
ENSRNOG00000051620	3	HIPPOC,SKM-GN,SKM-VL
ENSRNOG00000051706	3	COLON,HEART,OVARY
ENSRNOG00000051952	3	ADRNL,LUNG,WAT-SC
ENSRNOG00000051977	3	ADRNL,OVARY,SKM-VL
ENSRNOG00000051986	3	ADRNL,BAT,COLON
ENSRNOG00000052087	3	BAT,COLON,LIVER
ENSRNOG00000052477	3	ADRNL,BAT,COLON
ENSRNOG00000052620	3	BAT,BLOOD,HEART
ENSRNOG00000052795	3	ADRNL,BLOOD,SPLEEN
ENSRNOG00000052802	3	ADRNL,BLOOD,KIDNEY
ENSRNOG00000053086	3	ADRNL,LIVER,WAT-SC
ENSRNOG00000053172	3	BLOOD,COLON,LUNG
ENSRNOG00000053203	3	ADRNL,BLOOD,COLON
ENSRNOG00000053272	3	ADRNL,BAT,LUNG
ENSRNOG00000053285	3	BLOOD,SPLEEN,WAT-SC
ENSRNOG00000053362	3	BLOOD,COLON,HEART
ENSRNOG00000053428	3	ADRNL,BLOOD,HEART
ENSRNOG00000053494	3	ADRNL,LUNG,SKM-VL
ENSRNOG00000053518	3	ADRNL,BLOOD,COLON
ENSRNOG00000053828	3	BLOOD,OVARY,SKM-VL
ENSRNOG00000054058	3	ADRNL,BLOOD,SKM-VL
ENSRNOG00000054217	3	LUNG,OVARY,SMLINT
ENSRNOG00000054286	3	ADRNL,BAT,BLOOD
ENSRNOG00000054360	3	LUNG,OVARY,WAT-SC
ENSRNOG00000054560	3	OVARY,SMLINT,SPLEEN
ENSRNOG00000054764	3	BAT,COLON,SMLINT
ENSRNOG00000054957	3	ADRNL,SKM-VL,WAT-SC
ENSRNOG00000055012	3	HEART,SKM-GN,SPLEEN
ENSRNOG00000055314	3	ADRNL,BLOOD,SKM-GN
ENSRNOG00000055450	3	HEART,SKM-GN,SKM-VL
ENSRNOG00000055572	3	ADRNL,BAT,COLON
ENSRNOG00000055721	3	ADRNL,KIDNEY,SMLINT
ENSRNOG00000055860	3	ADRNL,HEART,LUNG
ENSRNOG00000056009	3	ADRNL,COLON,OVARY
ENSRNOG00000056216	3	COLON,HEART,SKM-VL
ENSRNOG00000056246	3	ADRNL,COLON,WAT-SC
ENSRNOG00000056248	3	ADRNL,COLON,SPLEEN
ENSRNOG00000056562	3	ADRNL,BAT,SPLEEN
ENSRNOG00000056596	3	BAT,COLON,HEART
ENSRNOG00000056617	3	HYPOTH,LIVER,SKM-VL
ENSRNOG00000056678	3	ADRNL,COLON,WAT-SC
ENSRNOG00000056826	3	LUNG,SPLEEN,WAT-SC
ENSRNOG00000056904	3	ADRNL,BLOOD,OVARY
ENSRNOG00000056996	3	HIPPOC,SMLINT,TESTES
ENSRNOG00000057125	3	ADRNL,HEART,OVARY
ENSRNOG00000057619	3	ADRNL,HEART,SMLINT
ENSRNOG00000057676	3	ADRNL,SKM-GN,SKM-VL
ENSRNOG00000058340	3	ADRNL,LUNG,WAT-SC
ENSRNOG00000058359	3	BAT,BLOOD,COLON
ENSRNOG00000058422	3	BAT,SPLEEN,WAT-SC
ENSRNOG00000058586	3	BLOOD,COLON,WAT-SC
ENSRNOG00000058590	3	LUNG,SMLINT,SPLEEN
ENSRNOG00000058609	3	SKM-GN,SKM-VL,SPLEEN
ENSRNOG00000058645	3	BAT,LUNG,SMLINT
ENSRNOG00000058658	3	ADRNL,BAT,SKM-VL
ENSRNOG00000058752	3	ADRNL,BAT,SKM-VL
ENSRNOG00000058866	3	BAT,COLON,WAT-SC
ENSRNOG00000058891	3	ADRNL,LUNG,WAT-SC
ENSRNOG00000058940	3	BAT,COLON,KIDNEY
ENSRNOG00000059016	3	ADRNL,BAT,KIDNEY
ENSRNOG00000059386	3	ADRNL,BAT,COLON
ENSRNOG00000059445	3	ADRNL,COLON,OVARY
ENSRNOG00000059474	3	BAT,LUNG,SPLEEN
ENSRNOG00000059857	3	SKM-GN,VENACV,WAT-SC
ENSRNOG00000059947	3	COLON,LIVER,OVARY
ENSRNOG00000059968	3	ADRNL,BAT,TESTES
ENSRNOG00000060087	3	ADRNL,HEART,WAT-SC
ENSRNOG00000060098	3	BLOOD,HEART,SPLEEN
ENSRNOG00000060340	3	BLOOD,HEART,LUNG
ENSRNOG00000060707	3	BAT,BLOOD,OVARY
ENSRNOG00000060750	3	HIPPOC,SPLEEN,WAT-SC
ENSRNOG00000060846	3	ADRNL,BLOOD,OVARY
ENSRNOG00000060946	3	ADRNL,OVARY,WAT-SC
ENSRNOG00000061058	3	ADRNL,BLOOD,HEART
ENSRNOG00000061070	3	ADRNL,LUNG,SMLINT
ENSRNOG00000061100	3	ADRNL,LUNG,WAT-SC
ENSRNOG00000061128	3	ADRNL,HEART,SPLEEN
ENSRNOG00000061337	3	ADRNL,BLOOD,LUNG
ENSRNOG00000061403	3	BAT,LUNG,SMLINT
ENSRNOG00000061543	3	ADRNL,BLOOD,COLON
ENSRNOG00000061768	3	COLON,LIVER,WAT-SC
ENSRNOG00000061813	3	BAT,BLOOD,COLON
ENSRNOG00000061857	3	ADRNL,COLON,WAT-SC
ENSRNOG00000062573	3	ADRNL,COLON,LIVER
ENSRNOG00000062959	3	ADRNL,OVARY,WAT-SC
ENSRNOG00000064680	3	ADRNL,HEART,SPLEEN
ENSRNOG00000064701	3	BAT,OVARY,SKM-VL
ENSRNOG00000065713	3	ADRNL,BAT,CORTEX
ENSRNOG00000065741	3	ADRNL,BLOOD,COLON
ENSRNOG00000065944	3	ADRNL,SKM-GN,SKM-VL
ENSRNOG00000066088	3	ADRNL,SPLEEN,TESTES
ENSRNOG00000066242	3	ADRNL,BAT,BLOOD
ENSRNOG00000066773	3	COLON,SPLEEN,VENACV
ENSRNOG00000067065	3	BAT,BLOOD,COLON
ENSRNOG00000068266	3	ADRNL,COLON,OVARY
ENSRNOG00000068445	3	ADRNL,BLOOD,KIDNEY
ENSRNOG00000068756	3	BAT,KIDNEY,OVARY
ENSRNOG00000069091	3	ADRNL,SKM-GN,SKM-VL
ENSRNOG00000069527	3	ADRNL,BLOOD,LUNG
ENSRNOG00000069998	3	ADRNL,BAT,BLOOD
ENSRNOG00000070099	3	ADRNL,BAT,SPLEEN
ENSRNOG00000070935	3	ADRNL,BAT,BLOOD
ENSRNOG00000071251	3	BAT,COLON,WAT-SC
ENSRNOG00000071889	3	COLON,SKM-GN,SKM-VL
ENSRNOG00000074354	3	ADRNL,BAT,HEART
ENSRNOG00000075058	3	HEART,LUNG,SPLEEN
ENSRNOG00000075184	3	COLON,LUNG,SPLEEN
ENSRNOG00000075763	3	ADRNL,COLON,WAT-SC
ENSRNOG00000076290	3	HEART,SKM-GN,SKM-VL
ENSRNOG00000078514	3	ADRNL,BAT,SKM-VL
ENSRNOG00000081265	3	BAT,COLON,SMLINT
ENSRNOG00000081514	3	COLON,SKM-GN,SKM-VL
ENSRNOG00000083010	3	BLOOD,HEART,OVARY
ENSRNOG00000083506	3	ADRNL,SMLINT,WAT-SC
ENSRNOG00000085801	3	ADRNL,BLOOD,OVARY
ENSRNOG00000085953	3	BLOOD,HEART,SKM-GN
ENSRNOG00000086224	3	COLON,SPLEEN,WAT-SC
ENSRNOG00000086472	3	BAT,BLOOD,COLON
ENSRNOG00000087149	3	ADRNL,HEART,SPLEEN
ENSRNOG00000089589	3	ADRNL,COLON,WAT-SC
ENSRNOG00000000012	2	ADRNL,SKM-VL
ENSRNOG00000000034	2	COLON,SPLEEN
ENSRNOG00000000081	2	COLON,WAT-SC
ENSRNOG00000000091	2	ADRNL,OVARY
ENSRNOG00000000175	2	ADRNL,WAT-SC
ENSRNOG00000000177	2	OVARY,WAT-SC
ENSRNOG00000000186	2	COLON,SKM-VL
ENSRNOG00000000204	2	ADRNL,BLOOD
ENSRNOG00000000219	2	BAT,BLOOD
ENSRNOG00000000247	2	ADRNL,OVARY
ENSRNOG00000000248	2	BLOOD,COLON
ENSRNOG00000000279	2	ADRNL,SKM-VL
ENSRNOG00000000316	2	ADRNL,SKM-VL
ENSRNOG00000000341	2	ADRNL,WAT-SC
ENSRNOG00000000383	2	HEART,SKM-GN
ENSRNOG00000000386	2	ADRNL,HEART
ENSRNOG00000000392	2	ADRNL,BAT
ENSRNOG00000000417	2	ADRNL,BLOOD
ENSRNOG00000000421	2	ADRNL,COLON
ENSRNOG00000000455	2	BAT,HEART
ENSRNOG00000000457	2	ADRNL,BAT
ENSRNOG00000000470	2	ADRNL,SPLEEN
ENSRNOG00000000480	2	ADRNL,SPLEEN
ENSRNOG00000000485	2	ADRNL,WAT-SC
ENSRNOG00000000490	2	BLOOD,HEART
ENSRNOG00000000491	2	COLON,SMLINT
ENSRNOG00000000505	2	BLOOD,OVARY
ENSRNOG00000000515	2	ADRNL,SMLINT
ENSRNOG00000000523	2	COLON,SMLINT
ENSRNOG00000000532	2	ADRNL,COLON
ENSRNOG00000000541	2	BLOOD,OVARY
ENSRNOG00000000560	2	HEART,SKM-GN
ENSRNOG00000000561	2	ADRNL,BAT
ENSRNOG00000000566	2	BAT,COLON
ENSRNOG00000000567	2	ADRNL,BAT
ENSRNOG00000000572	2	COLON,SMLINT
ENSRNOG00000000582	2	ADRNL,SMLINT
ENSRNOG00000000583	2	ADRNL,COLON
ENSRNOG00000000585	2	ADRNL,HEART
ENSRNOG00000000588	2	BLOOD,LIVER
ENSRNOG00000000606	2	COLON,WAT-SC
ENSRNOG00000000614	2	ADRNL,COLON
ENSRNOG00000000634	2	SKM-GN,SKM-VL
ENSRNOG00000000648	2	ADRNL,COLON
ENSRNOG00000000700	2	OVARY,VENACV
ENSRNOG00000000796	2	BLOOD,LUNG
ENSRNOG00000000809	2	BAT,BLOOD
ENSRNOG00000000811	2	BAT,LUNG
ENSRNOG00000000825	2	ADRNL,HEART
ENSRNOG00000000827	2	SKM-VL,WAT-SC
ENSRNOG00000000840	2	HEART,SKM-VL
ENSRNOG00000000847	2	BAT,COLON
ENSRNOG00000000869	2	ADRNL,COLON
ENSRNOG00000000878	2	SMLINT,WAT-SC
ENSRNOG00000000894	2	ADRNL,HEART
ENSRNOG00000000918	2	ADRNL,BAT
ENSRNOG00000000920	2	ADRNL,SKM-GN
ENSRNOG00000000922	2	ADRNL,SKM-GN
ENSRNOG00000000924	2	BAT,SKM-VL
ENSRNOG00000000938	2	ADRNL,COLON
ENSRNOG00000000956	2	ADRNL,SPLEEN
ENSRNOG00000000975	2	ADRNL,OVARY
ENSRNOG00000000986	2	ADRNL,BAT
ENSRNOG00000000989	2	BLOOD,HEART
ENSRNOG00000000990	2	BLOOD,COLON
ENSRNOG00000000991	2	BAT,LUNG
ENSRNOG00000001030	2	BLOOD,HEART
ENSRNOG00000001044	2	ADRNL,COLON
ENSRNOG00000001050	2	ADRNL,BLOOD
ENSRNOG00000001083	2	ADRNL,COLON
ENSRNOG00000001091	2	HIPPOC,SPLEEN
ENSRNOG00000001092	2	ADRNL,LUNG
ENSRNOG00000001104	2	BLOOD,WAT-SC
ENSRNOG00000001123	2	ADRNL,SPLEEN
ENSRNOG00000001142	2	LIVER,OVARY
ENSRNOG00000001143	2	ADRNL,OVARY
ENSRNOG00000001152	2	LUNG,SPLEEN
ENSRNOG00000001157	2	ADRNL,WAT-SC
ENSRNOG00000001169	2	ADRNL,COLON
ENSRNOG00000001172	2	BLOOD,SPLEEN
ENSRNOG00000001214	2	ADRNL,BAT
ENSRNOG00000001223	2	ADRNL,BLOOD
ENSRNOG00000001250	2	ADRNL,WAT-SC
ENSRNOG00000001251	2	ADRNL,BAT
ENSRNOG00000001256	2	ADRNL,BAT
ENSRNOG00000001271	2	ADRNL,OVARY
ENSRNOG00000001288	2	ADRNL,COLON
ENSRNOG00000001297	2	ADRNL,OVARY
ENSRNOG00000001313	2	BLOOD,SPLEEN
ENSRNOG00000001316	2	BAT,COLON
ENSRNOG00000001324	2	HIPPOC,WAT-SC
ENSRNOG00000001333	2	KIDNEY,WAT-SC
ENSRNOG00000001346	2	BAT,COLON
ENSRNOG00000001352	2	ADRNL,BLOOD
ENSRNOG00000001383	2	LIVER,SMLINT
ENSRNOG00000001389	2	ADRNL,COLON
ENSRNOG00000001415	2	ADRNL,COLON
ENSRNOG00000001419	2	COLON,SMLINT
ENSRNOG00000001427	2	BAT,SPLEEN
ENSRNOG00000001431	2	ADRNL,WAT-SC
ENSRNOG00000001432	2	ADRNL,WAT-SC
ENSRNOG00000001453	2	HIPPOC,OVARY
ENSRNOG00000001478	2	COLON,SPLEEN
ENSRNOG00000001514	2	ADRNL,LUNG
